공고번호,공고명,수요기관,일시,차수,교과서 키워드,콘텐츠 키워드,플랫폼 키워드,이러닝 키워드,AI 키워드
20240432327,2024년 AI디지털교과서(코스웨어) 직무연수 위탁 운영 용역 공고,인천광역시교육청 인천광역시교육청교육과학정보원,2024-04-19 14:55:00,00,True,False,False,False,True
20240421364,APEC 디지털 교육 정책 포럼 행사 대행,(사)에이펙국제교육협력원,2024-04-17 17:44:00,02,False,False,False,False,False
20240427845,2024년 디지털 기반 수업혁신 교원역량강화 직무연수 위탁 운영,강원특별자치도교육청 강원특별자치도교육청교육연수원,2024-04-17 15:44:00,00,False,False,False,False,False
20240427288,2024년도 이러닝 콘텐츠 개발(디지털 신기술 1차),한국기술교육대학교,2024-04-17 14:31:00,00,False,True,False,True,False
20240427759,2024년도 이러닝 콘텐츠 개발(디지털 신기술 2차),한국기술교육대학교,2024-04-17 14:30:00,00,False,True,False,True,False
20240425906,2024년 K-디지털 트레이닝 해커톤 및 컨퍼런스 대행 용역,한국기술교육대학교 직업능력심사평가원,2024-04-16 20:07:00,00,False,False,False,False,False
20240425533,기본 교육과정 초등 3~4학년군 국어과 국정 AI 디지털교과서 개발,교육부 국립특수교육원 총무과,2024-04-16 17:13:00,00,True,False,False,False,True
20240414333,2024년 AI디지털교과서(코스웨어) 직무연수 위탁 운영 용역,인천광역시교육청 인천광역시교육청교육과학정보원,2024-04-16 10:02:00,01,True,False,False,False,True
20240418097,2024년 교류협력국(우간다 공화국) 교원 초청 디지털 교육 연수 용역,경기도교육청,2024-04-11 17:19:00,01,False,False,False,False,False
20240415652,구미중 및 양영디지털고 전기용량증설 전기공사 설계용역,경기도교육청 경기도성남교육지원청,2024-04-09 16:59:00,00,False,False,False,False,False
20240415165,디지털 평생교육체제 구축을 위한 성인의 디지털 역량 강화 방안 연구,국가평생교육진흥원,2024-04-09 10:23:00,00,False,False,False,False,False
20240411264,2024학년도 디지털 기반 교육혁신 하이터치-하이테크 교육 학교관리자 직무연수 운영 용,부산광역시교육청,2024-04-05 16:12:00,00,False,False,False,False,False
20240409106,2024년 디지털 기반 교육혁신 연구학교 효과성 사전사후 검사,한국교육학술정보원,2024-04-04 17:02:00,00,False,False,False,False,False
20240407625,2022 개정 교육과정 적용 방송중·고 디지털 학습 콘텐츠 1차년 개발 사업,한국교육개발원,2024-04-04 13:06:00,00,False,True,False,False,False
20240405890,초등 국어 AI 디지털교과서 서비스 모델 프로토타입 개발 연구(재공고),한국교육학술정보원,2024-04-03 11:33:00,00,True,False,False,False,True
20240405579,초등 사회 AI 디지털교과서 서비스 모델 및 프로토타입 개발(재공고),한국교육학술정보원,2024-04-03 10:26:00,00,True,False,False,False,True
20240405575,중등 기술가정 AI디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2024-04-03 10:24:00,00,True,False,False,False,True
20240405560,초등 실과 AI디지털교과서 서비스 모델 및 프로토타입 개발 연구 (재공고),한국교육학술정보원,2024-04-03 10:19:00,00,True,False,False,False,True
20240405540,2024년 초중등학교 디지털 전환 지표 개발 및 실태 조사,한국교육학술정보원,2024-04-03 10:16:00,00,False,False,False,False,False
20240403278,학교경영자 디지털 리더십 프로그램 설계 및 운영 방안 정책연구,교육부 중앙교육연수원,2024-04-02 11:11:00,00,False,False,False,False,False
20240400743,부산디지털고등학교 내진보강공사 설계용역,부산광역시교육청 부산디지털고등학교,2024-04-01 12:29:00,01,False,False,False,False,False
20240344923,2024년도 방송중·고 디지털 학습 콘텐츠 개발 및 유지관리 사업,한국교육개발원,2024-03-27 15:59:00,00,False,True,False,False,False
20240345039,"부산디지털대학교 2024-2학기, 2025-1학기 광고 기획 및 제작, 운영 업체 선정",교육인적자원부 부산디지털대학교,2024-03-27 11:11:00,00,False,False,False,False,False
20240342987,『2024 학교로 찾아가는 학생 디지털 성범죄 예방교육사업』위탁용역,서울특별시교육청,2024-03-26 13:41:00,00,False,False,False,False,False
20240320890,2024년 교류협력국 디지털 교육 지원(KLIC)사업 디지털 교육 인프라 운송용역,(사)에이펙국제교육협력원,2024-03-22 16:12:00,02,False,False,False,False,False
20240335093,학교경영자 디지털 리더십 프로그램 설계 및 운영 방안 정책연구,교육부 중앙교육연수원,2024-03-21 09:46:00,00,False,False,False,False,False
20240334130,중등 국어 AI 디지털교과서 서비스 모델 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 16:30:00,00,True,False,False,False,True
20240334111,초등 국어 AI 디지털교과서 서비스 모델 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 16:26:00,00,True,False,False,False,True
20240334049,중등 기술가정 AI디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 16:13:00,00,True,False,False,False,True
20240334038,중등 과학 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 16:12:00,00,True,False,False,False,True
20240333991,초등 과학 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 16:07:00,00,True,False,False,False,True
20240334006,초등 실과 AI디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 16:05:00,00,True,False,False,False,True
20240333925,초등 사회 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2024-03-20 15:56:00,00,True,False,False,False,True
20240327863,2024년 학생 디지털 리터러시 수준측정 미 발전방안 연구(수의시담),한국교육학술정보원,2024-03-18 14:44:00,00,False,False,False,False,False
20240326620,비전자문서 디지털화,한국교육학술정보원,2024-03-18 13:27:00,00,False,False,False,False,False
20240318706,기본 교육과정 초등 3~4학년군 국어과 국정 AI 디지털교과서 개발,교육부 국립특수교육원 총무과,2024-03-14 13:46:00,00,True,False,False,False,True
20240320074,2024년도 교류협력국 교원 초청 디지털교육연수 위탁 용역,서울특별시교육청,2024-03-14 10:49:00,00,False,False,False,False,False
20240320913,2024년 APEC 디지털 교육정책 연수 연수생 초청 용역 대행 전문 여행사 선정,(사)에이펙국제교육협력원,2024-03-13 23:01:00,00,False,False,False,False,False
20240305551,제1차 성인 디지털 문해능력 조사,국가평생교육진흥원,2024-03-12 16:40:00,00,False,False,False,False,False
20240233453,첨단 ICT활용 시범교실 구축운영 지원사업 첨단교실 및 디지털 교육 스튜디오 구축,(사)에이펙국제교육협력원,2024-03-08 17:55:00,02,False,False,False,False,False
20240231548,"교류협력국 디지털 교육지원사업 초청, 현지, 심화연수 항공권 발권 및 지원용역 전문 여행사",(사)에이펙국제교육협력원,2024-03-08 17:52:00,02,False,False,False,False,False
20240309762,2024년 디지털교육시스템 유지관리 및 기능개선 사업,한국교육개발원,2024-03-08 11:19:00,00,False,False,False,False,False
20240300231,2024년 디지털교육시스템 유지관리 및 기능개선 사업,한국교육개발원,2024-03-07 17:28:00,01,False,False,False,False,False
20240240894,2024년 디지털기반 학력향상 온(On)시스템 유지보수 용역,충청남도교육청 충청남도교육청교육과정평가정보원,2024-02-29 14:50:00,00,False,False,False,False,False
20240237640,K-디지털 기초역량훈련 훈련체계 분석 및 발전 방안 연구용역,한국기술교육대학교 직업능력심사평가원,2024-02-27 16:30:00,00,False,False,False,False,False
20240236550,2024년 학생 디지털 리터러시 수준측정 및 발전방안 연구,한국교육학술정보원,2024-02-27 13:47:00,00,False,False,False,False,False
20240226068,기본 교육과정 초등 3~4학년군 국어과 국정 AI 디지털교과서 개발,교육부 국립특수교육원 총무과,2024-02-20 16:03:00,00,True,False,False,False,True
20240224491,(긴급)2024년도 디지털 기반 인성체험 과정 운영 민간대행 입찰 재공고,부산광역시교육청 부산광역시교육청학생인성교육원,2024-02-19 16:50:00,00,False,False,False,False,False
20240214765,2024학년도 한국디지털미디어고등학교 청소.경비.시설관리원 용역업체 선정,경기도교육청 한국디지털미디어고등학교,2024-02-13 17:23:00,00,False,False,False,False,False
20240212593,USG공유대학 융합전공 및 공통교양 교과목 디지털 교재 개발 용역,경상국립대학교 경상남도지역혁신플랫폼총괄운영센터 대학교육혁신본부,2024-02-12 11:18:00,01,False,False,False,False,False
20240212595,USG공유대학 공통교양플랫폼 디지털 콘텐츠 임차 용역,경상국립대학교 경상남도지역혁신플랫폼총괄운영센터 대학교육혁신본부,2024-02-12 10:51:00,00,False,True,True,False,False
20240209791,2024학년도 제천디지털전자고등학교 통학버스 임차 용역 소액수의 견적 공고,충청북도교육청 제천디지털전자고등학교,2024-02-08 11:32:00,00,False,False,False,False,False
20240201374,(긴급)2024년도 디지털 기반 인성체험 과정 운영 민간대행 입찰 공고,부산광역시교육청 부산광역시교육청학생인성교육원,2024-02-05 10:02:00,00,False,False,False,False,False
20240133679,2024년 디지털 인재 양성을 위한 교원역량 강화 원격직무연수 민간 위탁운영,부산광역시교육청 부산광역시교육청교육연구정보원,2024-01-31 09:26:00,00,False,False,False,False,False
20240129000,부산디지털고등학교 2024학년도 운반위탁급식 납품업체 선청 긴급 입찰,부산광역시교육청 부산디지털고등학교,2024-01-26 09:41:00,00,False,False,False,False,False
20240120887,한국어능력시험(TOPIK) 디지털 전환에 따른 평가체계 개선 정책연구 용역,교육부 국립국제교육원,2024-01-19 18:08:00,00,False,False,False,False,False
20240120552,2024 디지털 선도학교 2차 워크숍 운영 용역 계약,서울특별시교육청,2024-01-19 17:41:00,00,False,False,False,False,False
20240120513,2024 디지털 선도학교 튜터 지원 사업,서울특별시교육청,2024-01-19 17:38:00,00,False,False,False,False,False
20240117034,AI 디지털교과서 도입과 연계한 학습데이터 활용 체계 구축,한국교육학술정보원,2024-01-18 14:09:00,00,True,False,False,False,True
20240109540,2023 디지털 기반 교육혁신 선도학교 대상 통신망 점검 및 개선,한국교육학술정보원,2024-01-12 15:16:00,00,False,False,False,False,False
20240107282,"경남항공고등학교 항공기계과 선반, 밀링 디지털스케일 수리용역 수의계약 안내 공고",경상남도교육청 경남항공고등학교,2024-01-09 15:18:00,00,False,False,False,False,False
20240104335,디지털대전환 시대 초등 교과용도서 관련 정책 방향,교육부,2024-01-05 15:23:00,00,False,False,False,False,False
20231242918,인공지능 기반 디지털 교수학습 플랫폼 다채움 유지관리 용역,충청북도교육청 충청북도교육연구정보원,2023-12-28 16:41:00,00,False,False,True,False,False
20231244115,디지털 기반 교육혁신 현장컨설팅(3개 권역) 운영 지원 용역,한국교육개발원,2023-12-28 09:14:00,00,False,False,False,False,False
20231232442,디지털대전환 시대 초등 교과용도서 관련 정책 방향,교육부,2023-12-18 16:54:00,00,False,False,False,False,False
20231220227,2024년 디지털 지식샘터 서비스 운영 및 유지관리,한국교육학술정보원,2023-12-13 15:03:00,00,False,False,False,False,False
20231216929,2023학년도 디지털 온 선도학교 디지털 역량 강화 학생연수 위탁용역,경상북도교육청 영천전자고등학교,2023-12-11 10:33:00,00,False,False,False,False,False
20231206647,2024년 창원도서관 디지털 영상관리 시스템 통합유지보수 용역 수의계약 안내 공고,경상남도교육청 창원도서관,2023-12-05 14:56:00,00,False,False,False,False,False
20231205939,디지털대전환 시대 초등 교과용도서 관련 정책 방향,교육부,2023-12-05 11:04:00,00,False,False,False,False,False
20231202106,2024학년도 한국디지털미디어고등학교 주제별 체험학습(수학여행) 위탁용역 입찰공고,경기도교육청 한국디지털미디어고등학교,2023-12-01 21:43:00,00,False,False,False,False,False
20231149236,군자디지털과학고 그린스마트스쿨 공간재구조화 전기공사 설계용역,경기도교육청 경기도시흥교육지원청,2023-11-30 16:25:00,00,False,False,False,False,False
20231146589,2024년 학교 디지털 교육 인프라 유지관리 용역,대구광역시교육청,2023-11-30 09:36:00,00,False,False,False,False,False
20231147083,군자디지털과학고 그린스마트스쿨 공간재구조화 소방공사 설계용역(재공고),경기도교육청 경기도시흥교육지원청,2023-11-29 17:38:00,00,False,False,False,False,False
20231146861,2024년 디지털교과서 서비스 운영 및 유지관리,한국교육학술정보원,2023-11-29 17:23:00,00,True,False,False,False,False
20231142827,양영디지털고 증개축 그린스마트 통신공사 감리용역,경기도교육청 경기도성남교육지원청,2023-11-28 19:42:00,00,False,False,False,False,False
20231142819,양영디지털고 증개축 그린스마트 전기공사 감리용역,경기도교육청 경기도성남교육지원청,2023-11-28 19:40:00,00,False,False,False,False,False
20231140812,디지털 시민교육 메타버스 구축 감리 용역,경기도교육청,2023-11-27 14:16:00,00,False,False,False,False,False
20231140901,디지털신기술분야 첨단교육훈련장비개발 선행 연구,한국기술교육대학교,2023-11-27 11:42:00,00,False,False,False,False,False
20231109876,[B-5] DGM 모빌리티디지털전환트랙 디지털트윈 3D 모델링 제작 용역,경북대학교 대구경북지역혁신플랫폼총괄운영센터 RIS대학교육혁신본부,2023-11-27 09:44:00,03,False,False,False,False,False
20231137546,군자디지털과학고 그린스마트스쿨 공간재구조화 소방공사 설계용역,경기도교육청 경기도시흥교육지원청,2023-11-23 18:02:00,00,False,False,False,False,False
20231132763,디지털대전환 시대 초등 교과용도서 관련 정책 방향,교육부,2023-11-21 17:33:00,00,False,False,False,False,False
20231129309,스마트설비 디지털트윈 시뮬레이터 개발 용역,한국기술교육대학교산학협력단,2023-11-20 17:07:00,02,False,False,False,False,False
20231124423,2024년 디지털교과서 서비스 운영 및 유지관리,한국교육학술정보원,2023-11-17 10:31:00,00,True,False,False,False,False
20231123655,양영디지털고 교사1호동 지정폐기물처리용역(장기계속),경기도교육청 경기도성남교육지원청,2023-11-16 15:39:00,00,False,False,False,False,False
20231119430,양영디지털고 교사1호동 석면해체 감리용역(장기계속),경기도교육청 경기도성남교육지원청,2023-11-14 14:56:00,00,False,False,False,False,False
20231117522,디지털신기술분야 인재양성 컨퍼런스 운영 용역 소액수의 견적 공고,한국기술교육대학교,2023-11-13 15:52:00,01,False,False,False,False,False
20231114765,2023년 AI·디지털교육 컨퍼런스 운영,서울특별시교육청,2023-11-10 16:26:00,00,False,False,False,False,True
20231108948,2024년 디지털 지식샘터 서비스 운영 및 유지관리,한국교육학술정보원,2023-11-07 17:14:00,00,False,False,False,False,False
20231108042,양영디지털고 교사1호동 석면해체 감리용역(장기계속),경기도교육청 경기도성남교육지원청,2023-11-07 13:35:00,00,False,False,False,False,False
20231105251,2023년 디지털 융합 건강생활실천 체험형교육 위탁용역,전라북도교육청,2023-11-03 16:34:00,00,False,False,False,False,False
20231100892,서울교육 디지털 아카이브 운영 및 서비스 기반 구축 사업,서울특별시교육청,2023-11-02 15:19:00,00,False,False,False,False,False
20231035037,[B-5] DGM 모빌리티디지털전환트랙 EV파워트레인 교육용 플랫폼 제작 용역,경북대학교 대구경북지역혁신플랫폼총괄운영센터 RIS대학교육혁신본부,2023-11-01 17:59:00,01,False,False,True,False,False
20231100005,서울교육 디지털 아카이브 운영 및 서비스 기반 구축 사업,서울특별시교육청,2023-11-01 14:26:00,01,False,False,False,False,False
20231100008,(긴급)2023년 디지털 기반 수업혁신 연수,서울특별시교육청,2023-11-01 09:33:00,00,False,False,False,False,False
20231033350,[긴급] 2023년 디지털 역량 진단 본조사 용역 재공고,재단법인경기도교육연구원,2023-10-30 09:37:00,00,False,False,False,False,False
20231033211,2024년도 방송중·고운영센터 및 디지털교육연구실 통합 CDN 서비스 운영 사업,한국교육개발원,2023-10-27 14:03:00,00,False,False,False,False,False
20231029325,2024년 디지털교과서 서비스 운영 및 유지관리,한국교육학술정보원,2023-10-26 09:51:00,00,True,False,False,False,False
20231021250,2024년 교원 전용 디지털콘텐츠 플랫폼 잇다 운영 및 유지관리,한국교육학술정보원,2023-10-19 13:02:00,00,False,True,True,False,False
20231015666,2023학년도 특성화고 맞춤형 디지털 역량강화 캠프 위탁용역,대전광역시교육청 대성여자고등학교,2023-10-16 15:46:00,00,False,False,False,False,False
20231013738,2023년 디지털 융합 건강생활실천 체험형교육 위탁용역,전라북도교육청,2023-10-13 16:22:00,00,False,False,False,False,False
20231013161,2023년 디지털 융합 건강생활실천 체험형교육 위탁용역,전라북도교육청,2023-10-13 14:11:00,01,False,False,False,False,False
20231008466,2023년 캠퍼스형 방과후학교 ICT스포츠디지털 체험 프로그램 위탁 용역,경상남도교육청 경상남도진주교육지원청,2023-10-11 18:04:00,00,False,False,False,False,False
20231007664,[긴급] 2023년 디지털 역량 진단 본조사 용역,재단법인경기도교육연구원,2023-10-11 09:14:00,00,False,False,False,False,False
20231008090,2023년 해외 초·중등학교 한국어 디지털 교재 제작,재단법인 국제한국어교육재단,2023-10-10 17:36:00,00,False,False,False,False,False
20231003827,2023학년도 천곡중학교 디지털 역사관 구축 용역 2단계(규격가격동시) 입찰 공고,광주광역시교육청 광주광역시서부교육지원청 천곡중학교,2023-10-06 12:56:00,00,False,False,False,False,False
20231003354,USG공유대학 디지털 교재 플랫폼 구축 용역,경상국립대학교 경상남도지역혁신플랫폼총괄운영센터 대학교육혁신본부,2023-10-05 15:29:00,00,False,False,True,False,False
20230930406,2023년 해외 초·중등학교 한국어 디지털 교재 제작,재단법인 국제한국어교육재단,2023-09-26 23:15:00,00,False,False,False,False,False
20230927857,"금호초등학교 AI기반 디지털 학습콘텐츠 위탁 용역 2단게(규겨,가격 동시)입찰 안내공고",광주광역시서부교육청 금호초등학교,2023-09-25 14:56:00,00,False,True,False,False,True
20230921954,2023년 디지털 융합 건강생활실천 체험형교육 위탁용역,전라북도교육청,2023-09-19 17:28:00,00,False,False,False,False,False
20230920726,빅데이터-인공지능(AI) 플랫폼 아이톡톡‘톡톡과학’ 인공지능(AI) 문항 개발 및 디지털화 용역,경상남도교육청 경상남도교육청미래교육원,2023-09-19 11:22:00,00,False,False,True,False,True
20230916379,(긴급) 2023년 디지털 역량 진단조사 용역 전자수의시담,경기도교육청,2023-09-15 09:29:00,01,False,False,False,False,False
20230915840,금호초등학교 AI기반 디지털 학습 콘텐츠 위탁 용역,광주광역시서부교육청 금호초등학교,2023-09-14 14:44:00,00,False,True,False,False,True
20230914349,기술교육로드맵 평생 및 디지털 신기술 분야 개발 용역,한국기술교육대학교,2023-09-13 15:50:00,00,False,False,False,False,False
20230909459,[긴급]양영디지털고 증개축 및 리모델링공사 건설폐기물처리용역(장기계속),경기도교육청 경기도성남교육지원청,2023-09-12 15:31:00,00,False,False,False,False,False
20230908391,2023학년도 디지털이해 융합활용교육 위탁용역 입찰 공고,서울특별시교육청 덕일전자공업고등학교,2023-09-08 13:56:00,00,False,False,False,False,False
20230904052,디지털 분야 프로젝트 기반 훈련과정 개발 및 확산 방안 연구용역,한국기술교육대학교 직업능력심사평가원,2023-09-05 14:56:00,00,False,False,False,False,False
20230832542,2023년 AI 기반 디지털 학습 콘테츠 보급 사업 용역 2단계 [규격·가격 동시] 입찰 공고,대구광역시교육청 대구광역시동부교육지원청 대구팔공중학교,2023-09-04 09:08:00,00,False,False,False,False,True
20230900499,하남시디지털도서관 실감콘텐츠 제작 및 설치 용역 (협상에 의한 계약),경기도 하남시 평생교육원,2023-09-01 17:55:00,00,False,True,False,False,False
20230830301,USG공유대학 디지털 교재 플랫폼 구축 용역,경상국립대학교 경상남도지역혁신플랫폼총괄운영센터 대학교육혁신본부,2023-08-29 07:36:00,00,False,False,True,False,False
20230829877,(긴급)2023년 학교 경영자 디지털 기반 교육혁신 연수,서울특별시교육청,2023-08-28 21:05:00,00,False,False,False,False,False
20230830679,한국의 디지털교육 경험 공유를 위한 온오프라인 연계 컨설팅 도구 2차 개발(수의시담),한국교육학술정보원,2023-08-28 14:12:00,00,False,False,False,False,False
20230829299,2023 대구교육미디어센터 영상기록물 디지털화,대구광역시교육청 대구미래교육연구원,2023-08-25 15:36:00,00,False,False,False,False,False
20230828557,2023. 대구교육미디어센터 영상기록물 디지털화,대구광역시교육청 대구미래교육연구원,2023-08-25 14:39:00,01,False,False,False,False,False
20230826450,기술교육로드맵 평생 및 디지털 신기술 분야 개발 용역,한국기술교육대학교,2023-08-23 17:34:00,00,False,False,False,False,False
20230825034,2023년 디지털 리터러시 지원 사이트 기능고도화 용역,부산광역시교육청,2023-08-22 21:39:00,00,False,False,False,False,False
20230824025,인공지능 기반 디지털 교수학습 플랫폼 다채움 서비스 품질관리용역,충청북도교육청 충청북도교육연구정보원,2023-08-22 17:41:00,00,False,False,True,False,False
20230820421,(긴급) 2023년 디지털 역량 진단조사 용역,경기도교육청,2023-08-18 11:57:00,00,False,False,False,False,False
20230810648,디지털 시민교육 메타버스 플랫폼 구축 계약,경기도교육청,2023-08-09 17:18:00,00,False,False,True,False,False
20230808726,2023. 대구교육미디어센터 영상기록물 디지털화,대구광역시교육청 대구미래교육연구원,2023-08-08 13:49:00,00,False,False,False,False,False
20230801619,2023 디지털 기반 교육혁신 컨퍼런스 및 글로벌 교육·혁신 서밋(GEIS) 행사 대행,(사)에이펙국제교육협력원,2023-08-07 01:44:00,01,False,False,False,False,False
20230804158,한국의 디지털교육 경험 공유를 위한 온오프라인 연계 컨설팅 도구 2차 개발,한국교육학술정보원,2023-08-03 14:06:00,00,False,False,False,False,False
20230803739,2023학년도 부산디지털고등학교 2학년 현장체험학습(수학여행) 위탁용역 입찰 공고,부산광역시교육청 부산디지털고등학교,2023-08-03 10:39:00,00,False,False,False,False,False
20230802006,2023. 대구교육미디어센터 영상기록물 디지털화,대구광역시교육청 대구미래교육연구원,2023-08-02 11:48:00,00,False,False,False,False,False
20230737257,2023 대구교육미디어센터 영상기록물 디지털화 용역,대구광역시교육청 대구미래교육연구원,2023-08-01 18:07:00,01,False,False,False,False,False
20230739666,아동·청소년 디지털성범죄 예방교육 콘텐츠 개발 중장기 로드맵 구축,한국양성평등교육진흥원,2023-07-31 14:20:00,00,False,True,False,False,False
20230730603,[진주교육대학교] 국립대학육성사업 디지털 교육실습록 개발 및 구축 용역,진주교육대학교,2023-07-25 16:47:00,00,False,False,False,False,False
20230719658,인공지능 기반 디지털 교수학습 플랫폼 다채움 고도화 ISMP 용역 사업,충청북도교육청 충청북도교육연구정보원,2023-07-14 14:28:00,00,False,False,True,False,False
20230718062,2023년 충청남도천안교육지원청 학교 역사기록 디지털화 및 기록전시 용역,충청남도교육청 충청남도천안교육지원청,2023-07-14 10:30:00,00,False,False,False,False,False
20230718496,대학생 대상 폭력예방 디지털교육을 위한 이러닝센터 기능 개선,한국양성평등교육진흥원,2023-07-13 17:22:00,00,False,False,False,True,False
20230717955,(재공고)부산디지털대학교 클라우드 위탁운영 관리 사업,교육인적자원부 부산디지털대학교,2023-07-13 14:16:00,00,False,False,False,False,False
20230702478,2023년 디지털 선도학교 튜터 지원 사업,서울특별시교육청,2023-07-04 17:32:00,00,False,False,False,False,False
20230701188,AI 디지털교과서 학습데이터 수집 및 활용 체계 정보화전략계획(ISP) 수립,한국교육학술정보원,2023-07-04 14:21:00,00,True,False,False,False,True
20230700654,초등 정보 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구(재공고),한국교육학술정보원,2023-07-03 14:27:00,00,True,False,False,False,True
20230700850,중등 수학 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구(재공고),한국교육학술정보원,2023-07-03 13:49:00,00,True,False,False,False,True
20230700784,[2023-059]초등 수학 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구(재공고),한국교육학술정보원,2023-07-03 13:33:00,00,True,False,False,False,True
20230700632,중등 영어 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구(재공고),한국교육학술정보원,2023-07-03 11:29:00,00,True,False,False,False,True
20230639857,2023년 초중등학교 디지털 전환 지표 개발 및 실태조사(수의시담 3차),한국교육학술정보원,2023-06-26 14:38:00,00,False,False,False,False,False
20230639263,2023년 초중등학교 디지털 전환 지표 개발 및 실태조사(수의시담 2차),한국교육학술정보원,2023-06-26 14:25:00,01,False,False,False,False,False
20230639746,"2023년 초,중학생 디지털 리터러시 수행형 평가도구 개선 및 수준 측정 연구(수의시담)",한국교육학술정보원,2023-06-26 14:11:00,00,False,False,False,False,False
20230637329,2023년 초중등학교 디지털 전환 지표 개발 및 실태조사(수의시담),한국교육학술정보원,2023-06-26 10:26:00,01,False,False,False,False,False
20230637460,[긴급] 2023학년도 제천디지털전자고등학교 3학년 해외체험학습 위탁 용역,충청북도교육청 제천디지털전자고등학교,2023-06-23 15:36:00,00,False,False,False,False,False
20230633245,아동·청소년 디지털성범죄 예방교육 콘텐츠 개발 중장기 로드맵 구축,한국양성평등교육진흥원,2023-06-22 11:09:00,00,False,True,False,False,False
20230634999,2023년 디지털시민 초중등 교육용 온라인 콘텐츠 개발(수의시담),한국교육학술정보원,2023-06-22 10:18:00,00,False,True,False,False,False
20230627013,중등 정보 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2023-06-21 16:38:00,00,True,False,False,False,True
20230628807,초등 수학 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2023-06-19 16:38:00,00,True,False,False,False,True
20230628905,중등 수학 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2023-06-19 16:36:00,00,True,False,False,False,True
20230628616,중등 영어 AI 디지털교과서 서비스 모델 및 프로토타입 개발 연구,한국교육학술정보원,2023-06-19 15:28:00,00,True,False,False,False,True
